base_date,nationality,time_range,emd_name,visit_population_count
201801,기타,1-2시,서귀포시 남원읍,401.92
201801,기타,1-2시,서귀포시 서홍동,42.31
201801,기타,1-2시,서귀포시 성산읍,317.31
201801,기타,1-2시,서귀포시 안덕면,423.08
201801,기타,1-2시,서귀포시 예래동,84.62
201801,기타,1-2시,서귀포시 정방동,84.62
201801,기타,1-2시,서귀포시 중문동,63.46
201801,기타,1-2시,서귀포시 중앙동,84.62
201801,기타,1-2시,서귀포시 표선면,21.15
201801,기타,1-2시,제주시 건입동,380.77
201801,기타,1-2시,제주시 노형동,126.92
201801,기타,1-2시,제주시 봉개동,42.31
201801,기타,1-2시,제주시 삼도2동,84.62
201801,기타,1-2시,제주시 애월읍,1290.38
201801,기타,1-2시,제주시 연동,338.46
201801,기타,1-2시,제주시 오라동,42.31
201801,기타,1-2시,제주시 외도동,42.31
201801,기타,1-2시,제주시 용담2동,126.92
201801,기타,1-2시,제주시 한림읍,21.15
201801,기타,11-12시,서귀포시 남원읍,317.31
201801,기타,11-12시,서귀포시 서홍동,126.92
201801,기타,11-12시,서귀포시 성산읍,550.0
201801,기타,11-12시,서귀포시 안덕면,444.23
201801,기타,11-12시,서귀포시 예래동,63.46
201801,기타,11-12시,서귀포시 정방동,42.31
201801,기타,11-12시,서귀포시 중문동,126.92
201801,기타,11-12시,서귀포시 천지동,21.15
201801,기타,11-12시,서귀포시 표선면,105.77
201801,기타,11-12시,제주시 건입동,126.92
201801,기타,11-12시,제주시 노형동,42.31
201801,기타,11-12시,제주시 봉개동,63.46
201801,기타,11-12시,제주시 애월읍,1417.31
201801,기타,11-12시,제주시 연동,105.77
201801,기타,11-12시,제주시 오라동,42.31
201801,기타,11-12시,제주시 외도동,42.31
201801,기타,11-12시,제주시 용담1동,42.31
201801,기타,11-12시,제주시 용담2동,338.46
201801,기타,11-12시,제주시 우도면,21.15
201801,기타,11-12시,제주시 추자면,84.62
201801,기타,11-12시,제주시 한경면,21.15
201801,기타,11-12시,제주시 한림읍,63.46
201801,기타,13-14시,서귀포시 남원읍,296.15
201801,기타,13-14시,서귀포시 서홍동,63.46
201801,기타,13-14시,서귀포시 성산읍,613.46
201801,기타,13-14시,서귀포시 안덕면,550.0
201801,기타,13-14시,서귀포시 정방동,42.31
201801,기타,13-14시,서귀포시 중문동,84.62
201801,기타,13-14시,서귀포시 표선면,84.62
201801,기타,13-14시,제주시 건입동,105.77
201801,기타,13-14시,제주시 노형동,42.31
201801,기타,13-14시,제주시 봉개동,63.46
201801,기타,13-14시,제주시 애월읍,1396.15
201801,기타,13-14시,제주시 연동,84.62
201801,기타,13-14시,제주시 오라동,42.31
201801,기타,13-14시,제주시 외도동,63.46
201801,기타,13-14시,제주시 용담1동,42.31
201801,기타,13-14시,제주시 용담2동,423.08
201801,기타,13-14시,제주시 추자면,63.46
201801,기타,13-14시,제주시 한경면,21.15
201801,기타,13-14시,제주시 한림읍,63.46
201801,기타,15-16시,서귀포시 남원읍,275.0
201801,기타,15-16시,서귀포시 서홍동,42.31
201801,기타,15-16시,서귀포시 성산읍,592.31
201801,기타,15-16시,서귀포시 안덕면,550.0
201801,기타,15-16시,서귀포시 중문동,169.23
201801,기타,15-16시,서귀포시 표선면,42.31
201801,기타,15-16시,제주시 건입동,84.62
201801,기타,15-16시,제주시 노형동,42.31
201801,기타,15-16시,제주시 봉개동,42.31
201801,기타,15-16시,제주시 애월읍,1290.38
201801,기타,15-16시,제주시 연동,169.23
201801,기타,15-16시,제주시 오라동,42.31
201801,기타,15-16시,제주시 외도동,63.46
201801,기타,15-16시,제주시 용담2동,380.77
201801,기타,15-16시,제주시 추자면,63.46
201801,기타,15-16시,제주시 한경면,42.31
201801,기타,15-16시,제주시 한림읍,21.15
201801,기타,17-18시,서귀포시 남원읍,275.0
201801,기타,17-18시,서귀포시 대륜동,21.15
201801,기타,17-18시,서귀포시 서홍동,42.31
201801,기타,17-18시,서귀포시 성산읍,486.54
201801,기타,17-18시,서귀포시 안덕면,507.69
201801,기타,17-18시,서귀포시 예래동,21.15
201801,기타,17-18시,서귀포시 정방동,42.31
201801,기타,17-18시,서귀포시 중문동,169.23
201801,기타,17-18시,서귀포시 중앙동,42.31
201801,기타,17-18시,서귀포시 표선면,21.15
201801,기타,17-18시,제주시 건입동,169.23
201801,기타,17-18시,제주시 노형동,63.46
201801,기타,17-18시,제주시 봉개동,42.31
201801,기타,17-18시,제주시 삼도2동,21.15
201801,기타,17-18시,제주시 애월읍,1396.15
201801,기타,17-18시,제주시 연동,84.62
201801,기타,17-18시,제주시 오라동,42.31
201801,기타,17-18시,제주시 외도동,42.31
201801,기타,17-18시,제주시 용담2동,359.61
201801,기타,17-18시,제주시 추자면,42.31
201801,기타,17-18시,제주시 한경면,21.15
201801,기타,19-20시,서귀포시 남원읍,253.85
201801,기타,19-20시,서귀포시 대정읍,21.15
201801,기타,19-20시,서귀포시 서홍동,42.31
201801,기타,19-20시,서귀포시 성산읍,380.77
201801,기타,19-20시,서귀포시 안덕면,465.38
201801,기타,19-20시,서귀포시 예래동,21.15
201801,기타,19-20시,서귀포시 정방동,42.31
201801,기타,19-20시,서귀포시 중문동,105.77
201801,기타,19-20시,서귀포시 중앙동,42.31
201801,기타,19-20시,서귀포시 표선면,21.15
201801,기타,19-20시,제주시 건입동,232.69
201801,기타,19-20시,제주시 노형동,148.08
201801,기타,19-20시,제주시 봉개동,42.31
201801,기타,19-20시,제주시 삼도2동,84.62
201801,기타,19-20시,제주시 애월읍,1353.85
201801,기타,19-20시,제주시 연동,169.23
201801,기타,19-20시,제주시 오라동,105.77
201801,기타,19-20시,제주시 외도동,42.31
201801,기타,19-20시,제주시 용담2동,317.31
201801,기타,19-20시,제주시 추자면,42.31
201801,기타,21-22시,서귀포시 남원읍,296.15
201801,기타,21-22시,서귀포시 서홍동,42.31
201801,기타,21-22시,서귀포시 성산읍,296.15
201801,기타,21-22시,서귀포시 안덕면,507.69
201801,기타,21-22시,서귀포시 예래동,21.15
201801,기타,21-22시,서귀포시 정방동,42.31
201801,기타,21-22시,서귀포시 중문동,105.77
201801,기타,21-22시,서귀포시 중앙동,63.46
201801,기타,21-22시,서귀포시 표선면,42.31
201801,기타,21-22시,제주시 건입동,275.0
201801,기타,21-22시,제주시 노형동,190.38
201801,기타,21-22시,제주시 봉개동,42.31
201801,기타,21-22시,제주시 삼도2동,84.62
201801,기타,21-22시,제주시 애월읍,1269.23
201801,기타,21-22시,제주시 연동,275.0
201801,기타,21-22시,제주시 오라동,63.46
201801,기타,21-22시,제주시 외도동,42.31
201801,기타,21-22시,제주시 용담2동,253.85
201801,기타,21-22시,제주시 조천읍,42.31
201801,기타,21-22시,제주시 추자면,42.31
201801,기타,23-24시,서귀포시 남원읍,380.77
201801,기타,23-24시,서귀포시 서홍동,42.31
201801,기타,23-24시,서귀포시 성산읍,296.15
201801,기타,23-24시,서귀포시 안덕면,571.15
201801,기타,23-24시,서귀포시 예래동,84.62
201801,기타,23-24시,서귀포시 정방동,42.31
201801,기타,23-24시,서귀포시 중문동,42.31
201801,기타,23-24시,서귀포시 중앙동,126.92
201801,기타,23-24시,서귀포시 표선면,42.31
201801,기타,23-24시,제주시 건입동,296.15
201801,기타,23-24시,제주시 노형동,84.62
201801,기타,23-24시,제주시 봉개동,63.46
201801,기타,23-24시,제주시 삼도2동,84.62
201801,기타,23-24시,제주시 애월읍,1205.77
201801,기타,23-24시,제주시 연동,317.31
201801,기타,23-24시,제주시 오라동,42.31
201801,기타,23-24시,제주시 외도동,42.31
201801,기타,23-24시,제주시 용담2동,190.38
201801,기타,23-24시,제주시 한림읍,42.31
201801,기타,3-4시,서귀포시 남원읍,380.77
201801,기타,3-4시,서귀포시 서홍동,84.62
201801,기타,3-4시,서귀포시 성산읍,338.46
201801,기타,3-4시,서귀포시 안덕면,423.08
201801,기타,3-4시,서귀포시 예래동,84.62
201801,기타,3-4시,서귀포시 정방동,84.62
201801,기타,3-4시,서귀포시 중문동,84.62
201801,기타,3-4시,서귀포시 중앙동,84.62
201801,기타,3-4시,제주시 건입동,380.77
201801,기타,3-4시,제주시 노형동,148.08
201801,기타,3-4시,제주시 봉개동,42.31
201801,기타,3-4시,제주시 삼도2동,84.62
201801,기타,3-4시,제주시 애월읍,1269.23
201801,기타,3-4시,제주시 연동,401.92
201801,기타,3-4시,제주시 오라동,63.46
201801,기타,3-4시,제주시 외도동,42.31
201801,기타,3-4시,제주시 용담2동,126.92
201801,기타,5-6시,서귀포시 남원읍,338.46
201801,기타,5-6시,서귀포시 서홍동,84.62
201801,기타,5-6시,서귀포시 성산읍,338.46
201801,기타,5-6시,서귀포시 안덕면,380.77
201801,기타,5-6시,서귀포시 예래동,84.62
201801,기타,5-6시,서귀포시 정방동,105.77
201801,기타,5-6시,서귀포시 중문동,126.92
201801,기타,5-6시,서귀포시 중앙동,63.46
201801,기타,5-6시,제주시 건입동,380.77
201801,기타,5-6시,제주시 노형동,126.92
201801,기타,5-6시,제주시 봉개동,42.31
201801,기타,5-6시,제주시 삼도2동,84.62
201801,기타,5-6시,제주시 애월읍,1375.0
201801,기타,5-6시,제주시 연동,359.62
201801,기타,5-6시,제주시 오라동,42.31
201801,기타,5-6시,제주시 외도동,42.31
201801,기타,5-6시,제주시 용담2동,126.92
201801,기타,5-6시,제주시 추자면,21.15
201801,기타,7-8시,서귀포시 남원읍,401.92
201801,기타,7-8시,서귀포시 서홍동,126.92
201801,기타,7-8시,서귀포시 성산읍,338.46
201801,기타,7-8시,서귀포시 안덕면,401.92
201801,기타,7-8시,서귀포시 예래동,84.62
201801,기타,7-8시,서귀포시 정방동,148.08
201801,기타,7-8시,서귀포시 중문동,105.77
201801,기타,7-8시,제주시 건입동,359.61
201801,기타,7-8시,제주시 노형동,126.92
201801,기타,7-8시,제주시 봉개동,42.31
201801,기타,7-8시,제주시 삼도2동,84.62
201801,기타,7-8시,제주시 애월읍,1396.15
201801,기타,7-8시,제주시 연동,338.46
201801,기타,7-8시,제주시 오라동,42.31
201801,기타,7-8시,제주시 외도동,42.31
201801,기타,7-8시,제주시 용담2동,148.08
201801,기타,7-8시,제주시 추자면,42.31
201801,기타,9-10시,서귀포시 남원읍,380.77
201801,기타,9-10시,서귀포시 서홍동,126.92
201801,기타,9-10시,서귀포시 성산읍,338.46
201801,기타,9-10시,서귀포시 안덕면,465.38
201801,기타,9-10시,서귀포시 예래동,84.62
201801,기타,9-10시,서귀포시 중문동,148.08
201801,기타,9-10시,서귀포시 표선면,21.15
201801,기타,9-10시,제주시 건입동,275.0
201801,기타,9-10시,제주시 노형동,105.77
201801,기타,9-10시,제주시 봉개동,42.31
201801,기타,9-10시,제주시 삼도2동,42.31
201801,기타,9-10시,제주시 애월읍,1417.31
201801,기타,9-10시,제주시 연동,296.15
201801,기타,9-10시,제주시 오라동,42.31
201801,기타,9-10시,제주시 외도동,42.31
201801,기타,9-10시,제주시 용담1동,21.15
201801,기타,9-10시,제주시 용담2동,317.31
201801,기타,9-10시,제주시 추자면,105.77
201801,말레이시아,1-2시,서귀포시 남원읍,374.52
201801,말레이시아,1-2시,서귀포시 대륜동,772.2
201801,말레이시아,1-2시,서귀포시 대정읍,96.52
201801,말레이시아,1-2시,서귀포시 대천동,262.55
201801,말레이시아,1-2시,서귀포시 동홍동,158.3
201801,말레이시아,1-2시,서귀포시 서홍동,386.1
201801,말레이시아,1-2시,서귀포시 성산읍,718.15
201801,말레이시아,1-2시,서귀포시 송산동,204.63
201801,말레이시아,1-2시,서귀포시 안덕면,822.4
201801,말레이시아,1-2시,서귀포시 영천동,88.8
201801,말레이시아,1-2시,서귀포시 예래동,389.96
201801,말레이시아,1-2시,서귀포시 정방동,525.1
201801,말레이시아,1-2시,서귀포시 중문동,254.83
201801,말레이시아,1-2시,서귀포시 중앙동,227.8
201801,말레이시아,1-2시,서귀포시 천지동,459.46
201801,말레이시아,1-2시,서귀포시 표선면,204.63
201801,말레이시아,1-2시,서귀포시 효돈동,7.72
201801,말레이시아,1-2시,제주시 건입동,1119.69
201801,말레이시아,1-2시,제주시 구좌읍,250.97
201801,말레이시아,1-2시,제주시 노형동,1123.56
201801,말레이시아,1-2시,제주시 도두동,895.76
201801,말레이시아,1-2시,제주시 봉개동,131.27
201801,말레이시아,1-2시,제주시 삼도1동,254.83
201801,말레이시아,1-2시,제주시 삼도2동,1602.32
201801,말레이시아,1-2시,제주시 아라동,196.91
201801,말레이시아,1-2시,제주시 애월읍,1088.81
201801,말레이시아,1-2시,제주시 연동,3115.84
201801,말레이시아,1-2시,제주시 오라동,544.4
201801,말레이시아,1-2시,제주시 외도동,23.17
201801,말레이시아,1-2시,제주시 용담1동,50.19
201801,말레이시아,1-2시,제주시 용담2동,3111.98
201801,말레이시아,1-2시,제주시 우도면,7.72
201801,말레이시아,1-2시,제주시 이도1동,189.19
201801,말레이시아,1-2시,제주시 이도2동,583.01
201801,말레이시아,1-2시,제주시 이호동,100.39
201801,말레이시아,1-2시,제주시 일도1동,54.05
201801,말레이시아,1-2시,제주시 일도2동,139.0
201801,말레이시아,1-2시,제주시 조천읍,397.68
201801,말레이시아,1-2시,제주시 추자면,42.47
201801,말레이시아,1-2시,제주시 한경면,23.17
201801,말레이시아,1-2시,제주시 한림읍,73.36
201801,말레이시아,1-2시,제주시 화북동,81.08
201801,말레이시아,11-12시,서귀포시 남원읍,559.85
201801,말레이시아,11-12시,서귀포시 대륜동,463.32
201801,말레이시아,11-12시,서귀포시 대정읍,223.94
201801,말레이시아,11-12시,서귀포시 대천동,181.47
201801,말레이시아,11-12시,서귀포시 동홍동,212.36
201801,말레이시아,11-12시,서귀포시 서홍동,482.63
201801,말레이시아,11-12시,서귀포시 성산읍,1490.35
201801,말레이시아,11-12시,서귀포시 송산동,96.53
201801,말레이시아,11-12시,서귀포시 안덕면,768.34
201801,말레이시아,11-12시,서귀포시 영천동,65.64
201801,말레이시아,11-12시,서귀포시 예래동,432.43
201801,말레이시아,11-12시,서귀포시 정방동,413.13
201801,말레이시아,11-12시,서귀포시 중문동,486.49
201801,말레이시아,11-12시,서귀포시 중앙동,142.86
201801,말레이시아,11-12시,서귀포시 천지동,332.05
201801,말레이시아,11-12시,서귀포시 표선면,528.96
201801,말레이시아,11-12시,서귀포시 효돈동,23.17
201801,말레이시아,11-12시,제주시 건입동,513.52
201801,말레이시아,11-12시,제주시 구좌읍,528.96
201801,말레이시아,11-12시,제주시 노형동,953.67
201801,말레이시아,11-12시,제주시 도두동,548.26
201801,말레이시아,11-12시,제주시 봉개동,96.53
201801,말레이시아,11-12시,제주시 삼도1동,84.94
201801,말레이시아,11-12시,제주시 삼도2동,783.79
201801,말레이시아,11-12시,제주시 삼양동,23.17
201801,말레이시아,11-12시,제주시 아라동,166.02
201801,말레이시아,11-12시,제주시 애월읍,1115.83
201801,말레이시아,11-12시,제주시 연동,1741.32
201801,말레이시아,11-12시,제주시 오라동,366.8
201801,말레이시아,11-12시,제주시 외도동,27.03
201801,말레이시아,11-12시,제주시 용담1동,73.36
201801,말레이시아,11-12시,제주시 용담2동,5254.84
201801,말레이시아,11-12시,제주시 우도면,96.53
201801,말레이시아,11-12시,제주시 이도1동,189.19
201801,말레이시아,11-12시,제주시 이도2동,220.08
201801,말레이시아,11-12시,제주시 이호동,65.64
201801,말레이시아,11-12시,제주시 일도1동,61.78
201801,말레이시아,11-12시,제주시 일도2동,84.94
201801,말레이시아,11-12시,제주시 조천읍,471.04
201801,말레이시아,11-12시,제주시 추자면,73.36
201801,말레이시아,11-12시,제주시 한경면,77.22
201801,말레이시아,11-12시,제주시 한림읍,166.02
201801,말레이시아,11-12시,제주시 화북동,69.5
201801,말레이시아,13-14시,서귀포시 남원읍,532.82
201801,말레이시아,13-14시,서귀포시 대륜동,274.13
201801,말레이시아,13-14시,서귀포시 대정읍,374.52
201801,말레이시아,13-14시,서귀포시 대천동,169.88
201801,말레이시아,13-14시,서귀포시 동홍동,200.77
201801,말레이시아,13-14시,서귀포시 서홍동,451.74
201801,말레이시아,13-14시,서귀포시 성산읍,1532.82
201801,말레이시아,13-14시,서귀포시 송산동,81.08
201801,말레이시아,13-14시,서귀포시 안덕면,864.87
201801,말레이시아,13-14시,서귀포시 영천동,77.22
201801,말레이시아,13-14시,서귀포시 예래동,694.98
201801,말레이시아,13-14시,서귀포시 정방동,374.52
201801,말레이시아,13-14시,서귀포시 중문동,540.54
201801,말레이시아,13-14시,서귀포시 중앙동,111.97
201801,말레이시아,13-14시,서귀포시 천지동,227.8
201801,말레이시아,13-14시,서귀포시 표선면,822.4
201801,말레이시아,13-14시,서귀포시 효돈동,34.75
201801,말레이시아,13-14시,제주시 건입동,447.88
201801,말레이시아,13-14시,제주시 구좌읍,447.88
201801,말레이시아,13-14시,제주시 노형동,806.95
201801,말레이시아,13-14시,제주시 도두동,444.02
201801,말레이시아,13-14시,제주시 봉개동,84.94
201801,말레이시아,13-14시,제주시 삼도1동,46.33
201801,말레이시아,13-14시,제주시 삼도2동,532.82
201801,말레이시아,13-14시,제주시 삼양동,11.58
201801,말레이시아,13-14시,제주시 아라동,181.47
201801,말레이시아,13-14시,제주시 애월읍,891.9
201801,말레이시아,13-14시,제주시 연동,1320.47
201801,말레이시아,13-14시,제주시 오라동,231.66
201801,말레이시아,13-14시,제주시 외도동,11.58
201801,말레이시아,13-14시,제주시 용담1동,42.47
201801,말레이시아,13-14시,제주시 용담2동,6525.12
201801,말레이시아,13-14시,제주시 우도면,181.47
201801,말레이시아,13-14시,제주시 이도1동,142.86
201801,말레이시아,13-14시,제주시 이도2동,169.88
201801,말레이시아,13-14시,제주시 이호동,84.94
201801,말레이시아,13-14시,제주시 일도1동,150.58
201801,말레이시아,13-14시,제주시 일도2동,73.36
201801,말레이시아,13-14시,제주시 조천읍,455.6
201801,말레이시아,13-14시,제주시 추자면,65.64
201801,말레이시아,13-14시,제주시 한경면,65.64
201801,말레이시아,13-14시,제주시 한림읍,247.11
201801,말레이시아,13-14시,제주시 화북동,50.19
201801,말레이시아,15-16시,서귀포시 남원읍,490.35
201801,말레이시아,15-16시,서귀포시 대륜동,281.85
201801,말레이시아,15-16시,서귀포시 대정읍,517.38
201801,말레이시아,15-16시,서귀포시 대천동,181.47
201801,말레이시아,15-16시,서귀포시 동홍동,204.63
201801,말레이시아,15-16시,서귀포시 서홍동,474.9
201801,말레이시아,15-16시,서귀포시 성산읍,1598.46
201801,말레이시아,15-16시,서귀포시 송산동,84.94
201801,말레이시아,15-16시,서귀포시 안덕면,980.7
201801,말레이시아,15-16시,서귀포시 영천동,42.47
201801,말레이시아,15-16시,서귀포시 예래동,814.67
201801,말레이시아,15-16시,서귀포시 정방동,335.91
201801,말레이시아,15-16시,서귀포시 중문동,451.74
201801,말레이시아,15-16시,서귀포시 중앙동,77.22
201801,말레이시아,15-16시,서귀포시 천지동,231.66
201801,말레이시아,15-16시,서귀포시 표선면,652.51
201801,말레이시아,15-16시,서귀포시 효돈동,23.17
201801,말레이시아,15-16시,제주시 건입동,571.43
201801,말레이시아,15-16시,제주시 구좌읍,513.52
201801,말레이시아,15-16시,제주시 노형동,1011.59
201801,말레이시아,15-16시,제주시 도두동,420.85
201801,말레이시아,15-16시,제주시 봉개동,84.94
201801,말레이시아,15-16시,제주시 삼도1동,100.39
201801,말레이시아,15-16시,제주시 삼도2동,648.65
201801,말레이시아,15-16시,제주시 삼양동,7.72
201801,말레이시아,15-16시,제주시 아라동,169.88
201801,말레이시아,15-16시,제주시 애월읍,1030.89
201801,말레이시아,15-16시,제주시 연동,1575.3
201801,말레이시아,15-16시,제주시 오라동,274.13
201801,말레이시아,15-16시,제주시 외도동,15.44
201801,말레이시아,15-16시,제주시 용담1동,11.58
201801,말레이시아,15-16시,제주시 용담2동,4772.22
201801,말레이시아,15-16시,제주시 우도면,111.97
201801,말레이시아,15-16시,제주시 이도1동,139.0
201801,말레이시아,15-16시,제주시 이도2동,216.22
201801,말레이시아,15-16시,제주시 이호동,104.25
201801,말레이시아,15-16시,제주시 일도1동,181.47
201801,말레이시아,15-16시,제주시 일도2동,88.8
201801,말레이시아,15-16시,제주시 조천읍,517.38
201801,말레이시아,15-16시,제주시 추자면,73.36
201801,말레이시아,15-16시,제주시 한경면,166.02
201801,말레이시아,15-16시,제주시 한림읍,227.8
201801,말레이시아,15-16시,제주시 화북동,42.47
201801,말레이시아,17-18시,서귀포시 남원읍,478.77
201801,말레이시아,17-18시,서귀포시 대륜동,420.85
201801,말레이시아,17-18시,서귀포시 대정읍,602.32
201801,말레이시아,17-18시,서귀포시 대천동,285.71
201801,말레이시아,17-18시,서귀포시 동홍동,223.94
201801,말레이시아,17-18시,서귀포시 서홍동,424.71
201801,말레이시아,17-18시,서귀포시 성산읍,1471.05
201801,말레이시아,17-18시,서귀포시 송산동,104.25
201801,말레이시아,17-18시,서귀포시 안덕면,918.92
201801,말레이시아,17-18시,서귀포시 영천동,46.33
201801,말레이시아,17-18시,서귀포시 예래동,675.68
201801,말레이시아,17-18시,서귀포시 정방동,343.63
201801,말레이시아,17-18시,서귀포시 중문동,440.16
201801,말레이시아,17-18시,서귀포시 중앙동,139.0
201801,말레이시아,17-18시,서귀포시 천지동,289.58
201801,말레이시아,17-18시,서귀포시 표선면,467.18
201801,말레이시아,17-18시,서귀포시 효돈동,11.58
201801,말레이시아,17-18시,제주시 건입동,756.76
201801,말레이시아,17-18시,제주시 구좌읍,490.35
201801,말레이시아,17-18시,제주시 노형동,1030.89
201801,말레이시아,17-18시,제주시 도두동,471.04
201801,말레이시아,17-18시,제주시 봉개동,92.66
201801,말레이시아,17-18시,제주시 삼도1동,100.39
201801,말레이시아,17-18시,제주시 삼도2동,833.98
201801,말레이시아,17-18시,제주시 삼양동,7.72
201801,말레이시아,17-18시,제주시 아라동,193.05
201801,말레이시아,17-18시,제주시 애월읍,1355.22
201801,말레이시아,17-18시,제주시 연동,1980.7
201801,말레이시아,17-18시,제주시 오라동,370.66
201801,말레이시아,17-18시,제주시 외도동,7.72
201801,말레이시아,17-18시,제주시 용담1동,11.58
201801,말레이시아,17-18시,제주시 용담2동,4046.35
201801,말레이시아,17-18시,제주시 우도면,27.03
201801,말레이시아,17-18시,제주시 이도1동,193.05
201801,말레이시아,17-18시,제주시 이도2동,223.94
201801,말레이시아,17-18시,제주시 이호동,96.53
201801,말레이시아,17-18시,제주시 일도1동,166.02
201801,말레이시아,17-18시,제주시 일도2동,146.72
201801,말레이시아,17-18시,제주시 조천읍,552.13
201801,말레이시아,17-18시,제주시 추자면,50.19
201801,말레이시아,17-18시,제주시 한경면,96.53
201801,말레이시아,17-18시,제주시 한림읍,204.63
201801,말레이시아,17-18시,제주시 화북동,42.47
201801,말레이시아,19-20시,서귀포시 남원읍,463.32
201801,말레이시아,19-20시,서귀포시 대륜동,637.07
201801,말레이시아,19-20시,서귀포시 대정읍,250.97
201801,말레이시아,19-20시,서귀포시 대천동,285.71
201801,말레이시아,19-20시,서귀포시 동홍동,270.27
201801,말레이시아,19-20시,서귀포시 서홍동,386.1
201801,말레이시아,19-20시,서귀포시 성산읍,1023.17
201801,말레이시아,19-20시,서귀포시 송산동,115.83
201801,말레이시아,19-20시,서귀포시 안덕면,907.34
201801,말레이시아,19-20시,서귀포시 영천동,77.22
201801,말레이시아,19-20시,서귀포시 예래동,644.79
201801,말레이시아,19-20시,서귀포시 정방동,432.43
201801,말레이시아,19-20시,서귀포시 중문동,324.32
201801,말레이시아,19-20시,서귀포시 중앙동,227.8
201801,말레이시아,19-20시,서귀포시 천지동,335.91
201801,말레이시아,19-20시,서귀포시 표선면,285.71
201801,말레이시아,19-20시,서귀포시 효돈동,7.72
201801,말레이시아,19-20시,제주시 건입동,1092.67
201801,말레이시아,19-20시,제주시 구좌읍,289.58
201801,말레이시아,19-20시,제주시 노형동,1135.14
201801,말레이시아,19-20시,제주시 도두동,722.01
201801,말레이시아,19-20시,제주시 봉개동,77.22
201801,말레이시아,19-20시,제주시 삼도1동,127.41
201801,말레이시아,19-20시,제주시 삼도2동,1173.75
201801,말레이시아,19-20시,제주시 삼양동,11.58
201801,말레이시아,19-20시,제주시 아라동,223.94
201801,말레이시아,19-20시,제주시 애월읍,1084.95
201801,말레이시아,19-20시,제주시 연동,2521.24
201801,말레이시아,19-20시,제주시 오라동,405.41
201801,말레이시아,19-20시,제주시 외도동,7.72
201801,말레이시아,19-20시,제주시 용담1동,46.33
201801,말레이시아,19-20시,제주시 용담2동,3884.18
201801,말레이시아,19-20시,제주시 우도면,7.72
201801,말레이시아,19-20시,제주시 이도1동,254.83
201801,말레이시아,19-20시,제주시 이도2동,347.49
201801,말레이시아,19-20시,제주시 이호동,158.3
201801,말레이시아,19-20시,제주시 일도1동,220.08
201801,말레이시아,19-20시,제주시 일도2동,162.16
201801,말레이시아,19-20시,제주시 조천읍,335.91
201801,말레이시아,19-20시,제주시 추자면,46.33
201801,말레이시아,19-20시,제주시 한경면,34.75
201801,말레이시아,19-20시,제주시 한림읍,119.69
201801,말레이시아,19-20시,제주시 화북동,42.47
201801,말레이시아,21-22시,서귀포시 남원읍,405.41
201801,말레이시아,21-22시,서귀포시 대륜동,694.98
201801,말레이시아,21-22시,서귀포시 대정읍,119.69
201801,말레이시아,21-22시,서귀포시 대천동,335.91
201801,말레이시아,21-22시,서귀포시 동홍동,208.49
201801,말레이시아,21-22시,서귀포시 서홍동,374.52
201801,말레이시아,21-22시,서귀포시 성산읍,756.76
201801,말레이시아,21-22시,서귀포시 송산동,162.16
201801,말레이시아,21-22시,서귀포시 안덕면,756.76
201801,말레이시아,21-22시,서귀포시 영천동,77.22
201801,말레이시아,21-22시,서귀포시 예래동,513.51
201801,말레이시아,21-22시,서귀포시 정방동,478.77
201801,말레이시아,21-22시,서귀포시 중문동,351.35
201801,말레이시아,21-22시,서귀포시 중앙동,262.55
201801,말레이시아,21-22시,서귀포시 천지동,467.18
201801,말레이시아,21-22시,서귀포시 표선면,247.1
201801,말레이시아,21-22시,서귀포시 효돈동,7.72
201801,말레이시아,21-22시,제주시 건입동,1169.89
201801,말레이시아,21-22시,제주시 구좌읍,258.69
201801,말레이시아,21-22시,제주시 노형동,1142.86
201801,말레이시아,21-22시,제주시 도두동,849.42
201801,말레이시아,21-22시,제주시 봉개동,88.8
201801,말레이시아,21-22시,제주시 삼도1동,235.52
201801,말레이시아,21-22시,제주시 삼도2동,1451.74
201801,말레이시아,21-22시,제주시 삼양동,7.72
201801,말레이시아,21-22시,제주시 아라동,177.61
201801,말레이시아,21-22시,제주시 애월읍,1042.48
201801,말레이시아,21-22시,제주시 연동,2969.12
201801,말레이시아,21-22시,제주시 오라동,447.88
201801,말레이시아,21-22시,제주시 외도동,19.31
201801,말레이시아,21-22시,제주시 용담1동,42.47
201801,말레이시아,21-22시,제주시 용담2동,3444.03
201801,말레이시아,21-22시,제주시 우도면,7.72
201801,말레이시아,21-22시,제주시 이도1동,193.05
201801,말레이시아,21-22시,제주시 이도2동,621.62
201801,말레이시아,21-22시,제주시 이호동,96.53
201801,말레이시아,21-22시,제주시 일도1동,189.19
201801,말레이시아,21-22시,제주시 일도2동,177.61
201801,말레이시아,21-22시,제주시 조천읍,374.52
201801,말레이시아,21-22시,제주시 추자면,38.61
201801,말레이시아,21-22시,제주시 한경면,23.17
201801,말레이시아,21-22시,제주시 한림읍,69.5
201801,말레이시아,21-22시,제주시 화북동,92.66
201801,말레이시아,23-24시,서귀포시 남원읍,389.96
201801,말레이시아,23-24시,서귀포시 대륜동,756.76
201801,말레이시아,23-24시,서귀포시 대정읍,104.25
201801,말레이시아,23-24시,서귀포시 대천동,285.71
201801,말레이시아,23-24시,서귀포시 동홍동,166.02
201801,말레이시아,23-24시,서귀포시 서홍동,362.94
